country_id,period_id,Value
0,0,28237.535251999998
0,1,28168.877107999997
0,2,27920.738726
0,3,28004.308086
0,4,27533.090877
0,5,27415.043510000003
0,6,27449.886604000003
0,7,27402.195247000003
0,8,27527.968107999997
0,9,27658.667291
0,10,27860.026461
0,11,28389.264942
0,12,28503.197447000002
0,13,28610.316819
0,14,28557.499925
0,15,29011.301251
0,16,29508.469898000003
0,17,29705.307001999998
0,18,29868.105537
0,19,30100.907649
0,20,30019.173749
0,21,30038.845581
0,22,30614.378610000003
0,23,30552.318891000003
0,24,30927.426017
0,25,31085.841023
0,26,31251.240474000002
0,27,31432.283534
0,28,31519.233847000003
0,29,32395.496962999998
0,30,32355.651617000003
0,31,32729.376614999997
0,32,32874.049848
0,33,33121.602418
0,34,33660.659251
0,35,34083.954142
0,36,34207.633232
0,37,34258.87451
0,38,34553.993309
0,39,35042.213329000006
0,40,35067.538223
0,41,35319.814367
0,42,35273.611958999994
0,43,35037.235239
0,44,35227.458554000004
0,45,35434.164196
0,46,35754.228324
0,47,36080.677517000004
0,48,36222.040799
0,49,36786.099078
0,50,36814.003139
0,51,36957.297793
0,52,36837.773916000006
0,53,36877.943416
0,54,37353.232116
0,55,37912.844965
0,56,38108.784616000004
0,57,38317.633572000006
0,58,38473.559648
0,59,38646.047741
0,60,38774.617128
0,61,38863.793693
0,62,39119.689556
0,63,39361.118505
0,64,39297.040489
0,65,39283.367927
0,66,39667.436667
0,67,39966.566636
0,68,40322.665813
0,69,40402.395159
0,70,40668.392332999996
0,71,40695.996722
0,72,40912.801128
0,73,40801.84523
0,74,40893.388646
0,75,40476.427411000004
0,76,40659.534888
0,77,40720.923877
0,78,40655.524886
0,79,40793.842745999995
0,80,40813.373317000005
0,81,40956.135638
0,82,41069.253808
0,83,41354.572334
0,84,41083.645133
0,85,41387.242725
0,86,41753.32895
0,87,42030.911559
0,88,42245.073772
0,89,42495.786525
0,90,42454.397241000006
0,91,42494.847305
0,92,42436.055495
0,93,42510.954479
0,94,42636.017438
0,95,42800.70617
0,96,42925.672276
0,97,43070.671862
0,98,43079.190668
0,99,43103.428817
0,100,43356.311408
0,101,43342.46162
0,102,43563.731016000005
0,103,43640.049494
0,104,43896.537587
0,105,44106.273310000004
0,106,43784.359469
0,107,44022.293408
0,108,43975.620956
0,109,44233.03615
0,110,44315.087792
1,20,32688.608245999996
1,21,32823.682331
1,22,32891.044976
1,23,32993.780648
1,24,33213.41209
1,25,33472.193357
1,26,33521.993925
1,27,33682.324748
1,28,33820.948324000005
1,29,33958.394422000005
1,30,34351.116276
1,31,34675.937602
1,32,35085.7566
1,33,35380.37601
1,34,35484.317317
1,35,35516.176078
1,36,35968.696053
1,37,36229.377418000004
1,38,36722.399879000004
1,39,37029.723262
1,40,37424.866774
1,41,37648.943613999996
1,42,37828.47471
1,43,38112.014719
1,44,38060.7457
1,45,37967.008282999996
1,46,38019.680324
1,47,38231.573217000005
1,48,38305.2631
1,49,38411.703033
1,50,38499.832148
1,51,38578.941894
1,52,38516.668444
1,53,38557.720577
1,54,38725.115701
1,55,38840.481995999995
1,56,39196.373544
1,57,39349.811444
1,58,39493.186685
1,59,39467.958075
1,60,39616.26349
1,61,39983.26234
1,62,40089.985093
1,63,40355.793147000004
1,64,40789.931264
1,65,41111.592706
1,66,41427.554141
1,67,41841.873982
1,68,42213.77513
1,69,42693.020119
1,70,42769.578982
1,71,43166.630999
1,72,43500.404024
1,73,43229.66101
1,74,42956.507027
1,75,42270.179641
1,76,41609.338081
1,77,41154.022273
1,78,41218.932312
1,79,41651.801386
1,80,41348.638867
1,81,41999.813057
1,82,42366.100267
1,83,42559.257307
1,84,43138.909258
1,85,43153.421969999996
1,86,43186.378825
1,87,43161.147686000004
1,88,43505.879311000004
1,89,43155.360756
1,90,43178.278764999995
1,91,43166.254539
1,92,42860.561785000005
1,93,42913.286261
1,94,43079.293882
1,95,43127.800594
1,96,43081.167208
1,97,42985.080798
1,98,43046.595341
1,99,43095.522614999994
1,100,42973.565087
1,101,43096.584825
1,102,43131.135136000004
1,103,43133.816598000005
1,104,43083.852714
1,105,43093.473094
1,106,43105.219701
1,107,43273.795452
1,108,43740.746763999996
1,109,43971.937551999996
1,110,44250.332752999995
2,20,31582.601413
2,21,31727.788858999997
2,22,31943.290139999997
2,23,32044.405479
2,24,31976.869798000003
2,25,32201.664015
2,26,32331.102001
2,27,32557.166287
2,28,32858.314843
2,29,33326.406099
2,30,33586.368973000004
2,31,33758.837283999994
2,32,33838.413670999995
2,33,33937.863638
2,34,34017.761202999995
2,35,34085.210195
2,36,34432.672691
2,37,34879.310506
2,38,35350.616506
2,39,35736.337189
2,40,35992.731545999995
2,41,36218.847950999996
2,42,36334.564876
2,43,36613.697578
2,44,36570.96805
2,45,36531.843132999995
2,46,36400.292322
2,47,36326.051788
2,48,36628.606568
2,49,36921.698714
2,50,37069.987844
2,51,37138.386446
2,52,36959.747276999995
2,53,36968.334059
2,54,37064.240818
2,55,37286.579802
2,56,37841.994514
2,57,38180.056301
2,58,38458.474896
2,59,38522.061473
2,60,38633.861752
2,61,38778.624169999996
2,62,38858.096068
2,63,39087.081027
2,64,39284.113153
2,65,39356.40640299999
2,66,39612.804348000005
2,67,39952.490633
2,68,40405.564748000004
2,69,40495.517549000004
2,70,40716.191878
2,71,40837.375709
2,72,41015.513856
2,73,41004.061455
2,74,40691.296888
2,75,39735.58705
2,76,39238.532919
2,77,39119.374933
2,78,39463.504127
2,79,39686.547354
2,80,39805.399966000004
2,81,40125.842197000005
2,82,40192.236285
2,83,40240.275045
2,84,40436.238882
2,85,40479.10667
2,86,40459.005333
2,87,40420.141681
2,88,40432.840821
2,89,40318.170569
2,90,40237.278911
2,91,40101.882552999996
2,92,39930.513471
2,93,40108.148021
2,94,40242.619676
2,95,40296.417334
2,96,40382.178747000005
2,97,40438.915047
2,98,40541.059468
2,99,40585.61197799999
2,100,40720.555355000004
2,101,40866.677089
2,102,40836.026834
2,103,40943.982517000004
2,104,41025.159149
2,105,41292.420658999996
2,106,41286.786871
2,107,41328.630089
2,108,41579.348536000005
2,109,41726.157746
2,110,41760.728726
3,0,31429.727469999998
3,1,31181.41858
3,2,30819.007370999996
3,3,30414.839467
3,4,29923.916914999998
3,5,29981.151379000003
3,6,29903.177229
3,7,29861.313456
3,8,29823.529215
3,9,29766.252352999996
3,10,29819.315794
3,11,29879.666213999997
3,12,30007.234775
3,13,30209.017667
3,14,30408.301321
3,15,30431.024523000004
3,16,30826.168659
3,17,31200.351925
3,18,31497.369227999996
3,19,31621.550466000004
3,20,31863.384072000004
3,21,31798.237249
3,22,31741.163308999996
3,23,31767.988364999997
3,24,31733.129129
3,25,31881.091226999997
3,26,32056.524077
3,27,32204.893766
3,28,32582.298887
3,29,32875.745375
3,30,33170.707725
3,31,33389.436411
3,32,33819.609319
3,33,33776.196848
3,34,34004.736558
3,35,34376.932554
3,36,34967.063719
3,37,35197.238826
3,38,35643.705107
3,39,36042.677506
3,40,36577.413929
3,41,36930.683487
3,42,37192.263482999995
3,43,37139.565842
3,44,37283.823895
3,45,37275.38777
3,46,37115.567099
3,47,37211.831401999996
3,48,37716.40517
3,49,37830.535099
3,50,38034.285762
3,51,38133.05378
3,52,38307.10602
3,53,38165.59598
3,54,38198.361982999995
3,55,38347.310635
3,56,38574.449978
3,57,38945.457911000005
3,58,39293.565353
3,59,39452.831313999995
3,60,39540.681101
3,61,39740.488407
3,62,40103.337558
3,63,40362.981227
3,64,40633.349151
3,65,40557.916156
3,66,40545.703422000006
3,67,40563.547197
3,68,40778.945892
3,69,41086.391998
3,70,41128.165699
3,71,41044.560698
3,72,41008.395617
3,73,41054.912867
3,74,41249.303351999995
3,75,40618.243377
3,76,39624.303326
3,77,39088.314035
3,78,39128.79129
3,79,39440.72459
3,80,39850.450232999996
3,81,39958.098083
3,82,40106.971491000004
3,83,40410.430672
3,84,40668.145218
3,85,40668.332527
3,86,41098.146033
3,87,41270.802842000005
3,88,41203.801689
3,89,41238.717295
3,90,41166.074369
3,91,41061.697429
3,92,41419.380232999996
3,93,41589.084451
3,94,41771.372998
3,95,42028.908851
3,96,42027.290513
3,97,42435.386686
3,98,42598.567504
3,99,42636.922132
3,100,42522.518391000005
3,101,42407.351044999996
3,102,42530.098357999996
3,103,42421.814332
3,104,42616.247869
3,105,42381.585458999994
3,106,42659.174735
3,107,42717.940555
3,108,43035.979898000005
3,109,43384.432789
3,110,43393.663688
4,24,12494.098042
4,25,12596.324106999999
4,26,12698.501915
4,27,12821.446215
4,28,12916.465157999999
4,29,13173.643156
4,30,13439.329296000002
4,31,13667.78832
4,32,13565.500356
4,33,13787.341194999999
4,34,13673.670321000001
4,35,13144.314575
4,36,13053.640793999999
4,37,13037.426636
4,38,13315.797112999999
4,39,13567.669411
4,40,13572.960222
4,41,13522.030846000001
4,42,13674.546355
4,43,13803.685255
4,44,13913.048144999999
4,45,13975.697377
4,46,13841.437147
4,47,13926.390748
4,48,14006.440231999999
4,49,13934.037513
4,50,13974.876219999998
4,51,14221.310653
4,52,14283.225932
4,53,14315.895201
4,54,14416.376316
4,55,14569.506290000001
4,56,14823.548687999999
4,57,14981.810516
4,58,15440.484166999999
4,59,15651.346749
4,60,15541.634678999999
4,61,15742.067796000001
4,62,16067.962281999999
4,63,16309.730996
4,64,16469.739815
4,65,16654.524175
4,66,16815.029491
4,67,17155.868440000002
4,68,17378.323987
4,69,17384.502724
4,70,17274.149476
4,71,17629.34114
4,72,17964.990922
4,73,17956.279305
4,74,17785.532219
4,75,17679.383887
4,76,17344.636546
4,77,17225.318681
4,78,17429.617292
4,79,17617.85309
4,80,17580.077849
4,81,18122.733269
4,82,18532.2814
4,83,18742.091356999998
4,84,18884.405821
4,85,19123.1179
4,86,19095.125223
4,87,19490.979288
4,88,19704.024034000002
4,89,19932.973929
4,90,19978.543535
4,91,20279.781297999998
4,92,20367.352155
4,93,20529.103966
4,94,20669.72523
4,95,20722.200782
4,96,20689.859835
4,97,20691.720455000002
4,98,20664.496313
4,99,20860.475433
4,100,20884.355998
4,101,20921.863816999998
4,102,20941.316764
4,103,21014.855632
4,104,21081.943018
4,105,20952.495068
4,106,21022.895916999998
4,107,20902.722283000003
4,108,20845.874044
4,109,20956.951329
4,110,21198.336682
5,82,12873.321784
5,83,12887.477642
5,84,12964.180021
5,85,13190.281601
5,86,13204.84635
5,87,13270.228714
5,88,13601.827169
5,89,13564.950233000001
5,90,13611.617086000002
5,91,13651.605139
5,92,13678.694013
5,93,13661.642321000001
5,94,13808.722672
5,95,13807.872072
5,96,13987.370477
5,97,13992.364253
5,98,14088.9606
5,99,14099.518249
5,100,14129.652249
5,101,14335.099838999999
5,102,14479.850127000002
5,103,14516.37485
5,104,14702.94846
5,105,14708.755145
5,106,14861.582343
5,107,15062.429996
5,108,14978.366516
5,109,15146.209691
5,110,15125.929403
6,20,18521.756022
6,21,18596.832618
6,22,19139.686713
6,23,18995.872892
6,24,19509.154572
6,25,19607.31929
6,26,19686.296925
6,27,19702.474243
6,28,19685.190178
6,29,19571.697
6,30,19438.496659
6,31,19405.773178
6,32,19452.73492
6,33,19491.841369
6,34,19479.667359
6,35,19497.221937000002
6,36,19497.354488999998
6,37,19637.411493
6,38,19835.211991
6,39,20031.869877
6,40,20288.127991
6,41,20597.993626
6,42,20868.046471999998
6,43,20986.723922999998
6,44,21224.268453
6,45,21341.776266
6,46,21435.068478
6,47,21542.807509000002
6,48,21589.321576
6,49,21664.085134
6,50,21822.456428999998
6,51,21984.382942
6,52,22234.09505
6,53,22420.234947
6,54,22639.50065
6,55,22885.770647
6,56,23136.589081000002
6,57,23356.943855
6,58,23741.608607
6,59,24166.408108
6,60,24559.657032
6,61,24923.799214
6,62,25271.76245
6,63,25639.57696
6,64,26190.505119999998
6,65,26665.062995
6,66,26964.176602
6,67,27299.092905
6,68,27716.437476
6,69,27927.021144
6,70,28280.398805
6,71,28569.162807999997
6,72,28536.246875
6,73,28711.464741000003
6,74,28715.866373
6,75,28192.985505
6,76,27168.033991000004
6,77,26934.927767
6,78,27026.657473000003
6,79,27066.079177999996
6,80,27257.392701
6,81,27523.63882
6,82,27647.847535
6,83,27763.029282
6,84,28075.178545
6,85,28128.132470999997
6,86,28072.372191000002
6,87,28108.378302999998
6,88,28059.015775
6,89,27930.529308999998
6,90,27768.230738
6,91,27665.224113
6,92,27546.672224
6,93,27609.111083999996
6,94,27675.79231
6,95,28034.657983999998
6,96,27991.271897000002
6,97,28236.653256
6,98,28579.645388
6,99,28927.206908
6,100,29386.027324000002
6,101,29822.669657
6,102,30156.565404
6,103,30295.920111000003
6,104,30374.639943000002
6,105,30610.943975
6,106,30642.881927
6,107,30755.03208
6,108,31218.444244
6,109,31979.835329
6,110,32103.214101999998
7,20,36470.799319
7,21,36324.718741000004
7,22,36406.470125
7,23,36589.014497000004
7,24,36545.678825999996
7,25,37499.668251999996
7,26,37548.664794
7,27,37511.521236
7,28,37953.539845
7,29,38576.156052
7,30,38416.374707
7,31,38367.554978
7,32,38931.378252999995
7,33,38615.418045
7,34,39273.105183
7,35,39354.544534
7,36,39696.145125999996
7,37,39886.087833
7,38,40079.858752
7,39,40594.716708
7,40,40975.22713
7,41,41410.634207999996
7,42,41478.367623
7,43,41836.934016
7,44,41359.496263
7,45,41538.10322
7,46,41864.109193000004
7,47,41727.031977
7,48,41689.767103
7,49,41662.361844
7,50,41757.396554
7,51,41580.851284
7,52,41795.989771
7,53,41391.904189
7,54,41487.775627999996
7,55,42221.563786
7,56,42417.070438999996
7,57,42661.739899
7,58,42714.792154
7,59,43136.541224
7,60,42964.088560000004
7,61,43785.720343
7,62,43786.001548
7,63,43887.666575999996
7,64,44414.63894
7,65,45705.592172000004
7,66,45350.684912
7,67,45169.689822
7,68,45294.365705000004
7,69,45041.892007999995
7,70,45390.199437999996
7,71,45771.475636
7,72,45702.291745999995
7,73,45222.884686000005
7,74,44860.5653
7,75,43713.752041
7,76,43060.187365
7,77,42194.957038
7,78,42271.8829
7,79,42249.087242
7,80,42590.829438
7,81,42843.238206
7,82,43451.890001
7,83,43291.729361
7,84,43362.636031
7,85,43765.843857
7,86,43167.170992
7,87,43465.38987
7,88,43411.803732
7,89,43421.157977999996
7,90,43407.55141
7,91,43275.492342000005
7,92,43496.178555
7,93,43505.170427
7,94,43710.619457
7,95,43728.445589999996
7,96,43792.468933
7,97,43714.138069
7,98,44359.342887
7,99,44439.783806
7,100,44581.831237
7,101,44564.330064999995
7,102,44466.297687
7,103,44299.616108999995
7,104,44733.600928
7,105,44933.438945
7,106,45017.153266
7,107,45254.916785
7,108,45487.177445999994
7,109,45723.266009
7,110,45429.369391
8,20,10700.735009999999
8,21,10679.134915999999
8,22,10741.255228
8,23,10753.986158
8,24,11092.942237000001
8,25,11261.352104000001
8,26,11690.616625
8,27,11833.059515
8,28,12427.279865999999
8,29,12829.346017
8,30,13199.910461
8,31,13494.952661000001
8,32,13758.399429
8,33,13704.145853
8,34,13738.259245
8,35,13474.469853999999
8,36,13549.141566
8,37,13619.87782
8,38,13787.174944999999
8,39,14048.730391
8,40,14385.075099000002
8,41,14765.139518
8,42,14947.014781999998
8,43,15355.141595
8,44,15649.979137
8,45,15912.448197
8,46,16003.778125
8,47,16369.636738
8,48,16535.060994
8,49,17116.970493
8,50,17371.134801
8,51,17643.400625
8,52,18202.026694
8,53,18468.805645
8,54,18982.007259
8,55,18971.174488
8,56,20054.484321
8,57,19436.709525
8,58,20315.766687
8,59,20336.456416999998
8,60,21031.206339
8,61,21585.590973
8,62,22184.856845
8,63,22573.731881
8,64,23408.676844999998
8,65,23731.10469
8,66,24493.490489
8,67,24877.200063999997
8,68,25785.883312
8,69,25877.872627
8,70,25766.769957
8,71,25998.32501
8,72,25086.267914
8,73,25682.285808
8,74,25031.775464
8,75,22741.114093
8,76,21703.221485
8,77,21382.327012
8,78,20689.834813
8,79,20934.662116
8,80,20878.84122
8,81,21470.901181
8,82,21637.144669999998
8,83,22272.967453
8,84,22754.143378999997
8,85,23078.044487
8,86,23542.300625
8,87,23647.449013
8,88,24078.531953
8,89,24297.834581
8,90,24470.902844
8,91,24527.607638
8,92,24862.830607
8,93,24750.494465
8,94,25016.065946000002
8,95,25089.269378
8,96,25414.815059
8,97,25629.803927
8,98,25647.469622
8,99,26118.367459999998
8,100,25907.528003
8,101,26290.371415
8,102,26212.251393000002
8,103,26398.87353
8,104,26400.309825
8,105,26510.405463
8,106,26809.596174000002
8,107,27214.910836000003
8,108,27495.906635000003
8,109,27845.681975
8,110,27941.913202
9,20,29353.823214
9,21,29509.113913
9,22,29564.315452999996
9,23,29629.190839
9,24,29677.546072000005
9,25,29858.046452
9,26,30022.819197000004
9,27,30128.212886
9,28,30196.608587
9,29,30575.785676
9,30,30782.258401
9,31,31099.395998000004
9,32,31297.592955
9,33,31402.857725
9,34,31563.364205
9,35,31617.155587999998
9,36,31896.774826
9,37,32091.139862
9,38,32415.013093999998
9,39,32796.035489
9,40,33151.998835000006
9,41,33420.708897000004
9,42,33568.011136
9,43,33791.16157
9,44,34063.038343
9,45,34086.552807
9,46,34072.518847
9,47,34101.365252999996
9,48,34113.530004
9,49,34228.858547
9,50,34315.128013
9,51,34312.457016
9,52,34196.083754
9,53,34169.207853
9,54,34293.852977999995
9,55,34505.278038
9,56,34678.748963
9,57,34812.353153
9,58,34859.741505
9,59,34931.21572
9,60,34959.6583
9,61,35149.086988
9,62,35361.919265
9,63,35524.300692000004
9,64,35825.835584
9,65,36165.219429000004
9,66,36351.428215
9,67,36700.024803
9,68,36938.195821
9,69,37116.209694
9,70,37239.269519
9,71,37370.419542
9,72,37544.059467
9,73,37355.785406999996
9,74,37094.097939
9,75,36412.645048
9,76,35334.083756
9,77,35214.349805
9,78,35293.145111
9,79,35455.630337
9,80,35607.661543
9,81,35921.922003
9,82,36055.406081
9,83,36235.970686
9,84,36534.071406
9,85,36506.60381
9,86,36477.063869
9,87,36317.441056
9,88,36257.151731
9,89,36114.054283
9,90,36032.208352999995
9,91,35848.03407
9,92,35726.850522
9,93,35887.27362
9,94,35988.451301
9,95,36048.667979000005
9,96,36195.622679
9,97,36227.759823
9,98,36358.840362
9,99,36506.960015
9,100,36756.4791
9,101,36861.057965
9,102,36982.080789
9,103,37090.758491
9,104,37257.87324
9,105,37369.467777
9,106,37488.098281
9,107,37691.782823
9,108,37915.896220999995
9,109,38162.690765
9,110,38395.167728
10,20,26080.047956
10,21,26219.410976
10,22,26313.293316
10,23,26392.143845
10,24,26471.540038
10,25,26628.666305000002
10,26,26779.077737
10,27,26888.160924
10,28,27021.650279
10,29,27352.713536000003
10,30,27531.692611000002
10,31,27826.93539
10,32,28001.559188
10,33,28114.775252
10,34,28277.396101
10,35,28367.032179
10,36,28604.693427
10,37,28756.269019
10,38,29088.180976999996
10,39,29447.06535
10,40,29755.582491
10,41,30009.09893
10,42,30132.892727
10,43,30308.703558999998
10,44,30546.702133999996
10,45,30625.240292000002
10,46,30680.236039
10,47,30741.553594
10,48,30805.471341000004
10,49,30959.737908
10,50,31088.878056
10,51,31156.807454
10,52,31130.734082
10,53,31176.778292000003
10,54,31346.221908
10,55,31562.241072000004
10,56,31747.454202999998
10,57,31891.595738
10,58,31955.868966000002
10,59,32055.503596
10,60,32129.574048000002
10,61,32352.89865
10,62,32584.506762
10,63,32803.203914
10,64,33072.553019
10,65,33364.597812
10,66,33529.521836
10,67,33811.72984
10,68,34059.937289
10,69,34244.166533999996
10,70,34399.583976
10,71,34588.464951
10,72,34731.12256
10,73,34577.006826
10,74,34305.032957999996
10,75,33644.641518000004
10,76,32758.100717
10,77,32647.808197000002
10,78,32711.274019999997
10,79,32845.025432
10,80,32973.269255
10,81,33268.673182
10,82,33408.688377
10,83,33563.174413
10,84,33812.596994
10,85,33823.383876
10,86,33834.506388
10,87,33727.732477
10,88,33708.999882
10,89,33608.868037
10,90,33602.828566000004
10,91,33456.586589
10,92,33429.42968
10,93,33577.19715
10,94,33710.780695
10,95,33799.134741
10,96,33958.555189
10,97,34044.784825999996
10,98,34203.913334
10,99,34373.468735
10,100,34603.046738
10,101,34725.642052999996
10,102,34868.642822
10,103,35013.322523
10,104,35147.489301999994
10,105,35278.089171
10,106,35401.138645
10,107,35623.885552
10,108,35835.706125
10,109,36065.756211
10,110,36279.367147000004
11,0,28663.945423
11,1,28377.972537999998
11,2,27906.448331
11,3,27565.134799
11,4,26942.941295
11,5,26577.487111000002
11,6,26106.705305
11,7,25655.163077
11,8,25703.012738999998
11,9,25456.282107
11,10,25104.750504
11,11,24944.458225
11,12,24886.949655
11,13,24818.152808000003
11,14,25093.547904
11,15,25180.202701
11,16,25409.738838999998
11,17,25553.622788
11,18,26100.749283
11,19,26405.627753
11,20,26378.817111
11,21,26938.013902999995
11,22,26997.972492
11,23,27096.443341000002
11,24,27370.520083999996
11,25,27553.133189
11,26,27758.888989999996
11,27,28292.698914999997
11,28,28679.766483
11,29,29113.726419
11,30,29586.004736000003
11,31,30185.064374
11,32,30122.632537999998
11,33,30733.945245
11,34,31258.409862
11,35,31502.043891
11,36,31886.016187
11,37,32130.406939999997
11,38,32200.365556
11,39,32594.939842000003
11,40,33689.380551
11,41,33590.370199000005
11,42,34087.393926
11,43,34421.933318
11,44,34683.016474000004
11,45,34664.941586
11,46,34883.229870999996
11,47,34746.9054
11,48,34912.379027999996
11,49,35321.915763
11,50,35209.447654
11,51,35526.878783
11,52,35210.434238
11,53,35788.353514
11,54,36174.189783999995
11,55,36265.727379
11,56,36579.431482
11,57,36934.577171
11,58,37224.827507
11,59,37897.581679
11,60,37953.861262
11,61,37843.997931
11,62,38162.776931
11,63,38288.704283
11,64,39131.064613999995
11,65,39259.485606
11,66,39528.777198
11,67,39894.769585
11,68,40557.164774000004
11,69,41195.636699
11,70,41422.948121
11,71,42116.995751
11,72,41916.614122000006
11,73,41566.766954
11,74,41509.64109
11,75,40722.231007
11,76,37905.231562
11,77,37658.414719
11,78,37914.087562
11,79,37806.388206
11,80,37934.768603
11,81,38957.446608
11,82,38735.778583
11,83,39468.674961000004
11,84,39664.101483
11,85,39537.780032999995
11,86,39594.459767
11,87,39555.297777
11,88,39525.007894
11,89,38839.816401
11,90,38647.882086
11,91,38341.697072
11,92,38307.348043
11,93,38413.866519999996
11,94,38468.126685
11,95,38275.720339
11,96,38019.37546
11,97,37929.73897
11,98,37970.542485000005
11,99,37919.970477999996
11,100,37616.967044
11,101,37930.238887
11,102,37803.268895
11,103,37976.981414999995
11,104,38254.637976
11,105,38245.753179
11,106,38559.451002
11,107,38767.362929
11,108,39227.937105000005
11,109,39518.557239
11,110,39644.889145
12,0,28993.408741000003
12,1,28975.108097000004
12,2,28963.749606999998
12,3,29000.912277999996
12,4,28933.782195999996
12,5,29110.233401999998
12,6,29172.835518
12,7,29312.845216
12,8,29521.981633999996
12,9,29440.318611000002
12,10,29393.498689999997
12,11,29289.918648000003
12,12,29052.89571
12,13,29090.720158
12,14,29150.705285000004
12,15,29199.07548
12,16,29309.069702999997
12,17,29623.166078
12,18,29809.78065
12,19,30004.528616000003
12,20,30126.685791000004
12,21,30257.645938999998
12,22,30248.024245
12,23,30260.559262
12,24,30448.639999000003
12,25,30444.728363
12,26,30598.652904000002
12,27,30609.742736
12,28,30671.746493000002
12,29,31049.433201999997
